,Title,Company,Salaire_annuel_moyen,Département,Titre/Data,Titre/Data Analyst,Titre/Data Scientist,Titre/Developpeur,Titre/Business Intelligence,Titre/Consultant,Titre/Senior,Titre/Engineer,Titre/freelance,Data Analyst,Data Scientist,Developpeur,Business Intelligence,Consultant,Senior,Debutant,Cadre,Engineer,big data,NLP,CDI,CDD,freelance,Bac+5,Bac+4,Bac+3,Bac+2,Python,Pyspark,Java,Julia,JavaScript,PHP,C++,SQL,NoSQL,AWS,Azure,Kafka,SQL Server,Machine_learning,deep_learning,English
230,Développeur COBOL - RDZ (H/F) / Freelance,HR-TEAM,410.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
231,Développeur Python/ Django (H/F) / Freelance,HR-TEAM,475.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
232,Devops Engineer (H/F) / Freelance,HR-TEAM,575.0,75,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
233,Développeur Front-End H/F,My PepIT,60000.0,92,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,3,0,0,0,0,0,0
234,Développeur informatique H/F,Upswing Engineering,50000.0,92,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
235,DÉVELOPPEUR BACK-END PYTHON | FASHIONTECH,Urban Linker,52500.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
236,Développeur .Net WPF Senior / Freelance,GROUPE HN,345.0,75,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Développeur Java H/F,My PepIT,60000.0,92,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,2,0,3,0,0,0,0,0,0
238,Devops Engineer (H/F) (IT),HR-TEAM,57500.0,75,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
239,Devops AWS (H/F) (IT),HR-TEAM,57500.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0
240,Développeur Front-End H/F,HCUB3,43075.5,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0
241,Lead développeur Java H/F,Levertech Consulting,56000.0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0
242,Développeur .NET H/F,INFORMATIS,40000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
243,Développeur web full - stack (h/f),SERVICES AND CO,42000.0,77,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0
244,Ingénieur DevOPS H/F,NW SERVICES,41000.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
245,Développeur C++ H/F,ATEMPO,36000.0,91,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
246,Devops (h/f),SERVICES AND CO,42000.0,77,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
247,Développeur backend PHP - secteur de l'immobilier,Eyetech Solutions,42500.0,75,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0
248,Développeur Microsoft Dynamics 365 / Freelance,UMANIS,450.0,75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249,Développeur Backend Python | Animation / Video Games,EKYP,52500.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
250,DÉVELOPPEUR REACT/NODE JS PARIS 18ÈME (H/F),Connectt Travail Temporaire,42500.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,Développeur Talend Data Intégrateur (F/H),Companeo,38000.0,92,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
252,DÉVELOPPEUR DOT.NET PARIS 18ÈME (H/F),Connectt Travail Temporaire,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
253,Développeur Python H/F,Ciorane,37000.0,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Développeur(se) Python,TIMMXWARE,42500.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Senior Développeur Back-end Python,FITAE,57500.0,75,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,2,2,0,0,0,0,0
256,"Junior Développeur Fullstack (node.js, react.js, angular.js)...",FITAE,42500.0,93,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0
257,blockchain dev,Mach Partners,40000.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
258,Développeur CSharp H/F en Finance,LUSI,57500.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
259,Développeur PHP (Expert) H/F,TIMMXWARE,42190.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0
260,FRONTEND DEVELOPER (REACT) FOODTECH FULL REMOTE,Urban Linker,57500.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
261,Développeur Full Stack (H/F),ALTRAN,48866.0,92,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
262,Développeur PHP/JAVA/ORACLE/TOMCAT/RDJ en CDI,Cycom finances Groupe,38500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0
263,Ingénieur Devops,INSPIRE,52500.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,BACKEND DEVELOPER (NODE.JS) FOODTECH FULL REMOTE,Urban Linker,57500.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
265,Développeur full stack Java H/F,ABIL NTIC,42500.0,19,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0
266,PHP/Symfony Software Developer - Remote Friendly,Sept Lieues,47500.0,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
267,Développeur React- L’IA au service de l’immobilier,Eyetech solutions,52500.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268,DEVELOPPEUR FULL STACK (H/F) | AUDIOVISUEL,Urban Linker,42500.0,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
269,Développeur JAVA/Python -Junior,SOGETEK INFORMATIQUE,43223.5,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Développeur C# (h/f),Spring,50000.0,92,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
271,Développeur Front-end React Native,Sept Lieues,65000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Développeur Python/Django H/F,Ciorane,37000.0,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,DevOps confirmé F/H,Data Recrutement,70000.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
274,Développeur C# Junior,HCUB3,35000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
275,Développeur(se) JAVA/J2EE H/F,TIMMXWARE,40000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Développeur Full Stack H/F,SCALIAN,40000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Développeur Full Stack H/F,WEFIT GROUP,35000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
278,Développeur C# .Net H/F,ABIL INTERIM,39000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,1,0,0,0
279,Développeur Front-End React H/F,Stack Elite,51500.0,17,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0
280,Développeur Full-Stack C#/React,Stack Elite,50000.0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Développeur Magento H/F,E-Search,50000.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0,0,0,0
282,Développeur PL/SQL (H/F),KAPIA-RGI,40000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
283,Développeur PHP - Laravel - Application interne - Paris H/F...,LUNAE,475.0,93,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
284,Développeur .NET H/F,ABIL INTERIM,37500.0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
285,Développeur logiciel C# / .NET F/H,Triskell Consulting,47500.0,92,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
286,Développeur C++/Open Cascade - Robotique - Paris - H/F,EasyPartner,57500.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
287,Développeur Back-End Senior Golang,Stack Elite,75000.0,75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
288,DÉVELOPPEUR SENIOR VUE.JS,Urban Linker,55000.0,75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Developer Fullstack NodeJS & VueJS,Recruteo,75000.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Développeur-euse Fullstack PHP Symfony,Digipop Conseil,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Développeur fullstack JS (AWS / Node.js / React) #Startup (H...,Anakine.io,52500.0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
292,Senior Software Developer,Gentis Recruitment,50000.0,75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
293,Développeur RPA H/F,Michael Page FR,45000.0,92,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
294,Développeur Front-End Senior,Stack Elite,70000.0,75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
295,Backend développeur GO - Solution digital basé sur l'IA,Eyetech Solutions,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
296,Lead Développeur Back-End Ruby on Rails,Stack Elite,65000.0,18,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
297,Développeur PHP/ Symfony - Leader du Covoiturage,Eyetech Solutions,50000.0,75,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,2,9,0,0,0,1,0,0,0,0,0,0
298,Développeur Sénior Full Stack Ruby on Rails,Freeland,55000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
299,Développeur Android Senior - ScaleUp Grand Public,Sept Lieues,75000.0,75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300,Développeur Back-End Ruby on Rails H/F,Stack Elite,51500.0,17,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0
301,Développeur Full-Stack Ruby/React,Stack Elite,51500.0,17,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0
302,Développeur Go confirmé - Fintech - Paris/Rennes (H/F),EASY PARTNER,49500.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
303,Developpeur Windev (H/F),Linking Talents,57500.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
304,Lead Developer d’Insertion,Code Phenix,33000.0,93,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
305,SRE - Devops junior H/F,My PepIT,52500.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0
306,DÉVELOPPEUR FULLSTACK JAVASCRIPT - PARIS - H/F,Urban Linker,62500.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
307,Développeur fullstack Senior Symfony / VueJS (H/F),Linking Talents,55000.0,75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Lead Développeur Full-Stack Node/React,Stack Elite,67500.0,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,Lead Developer Node.js/Typescript et Angular (H/F) (IT),Linking Talents,65000.0,11,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0
310,Développeur GO / React JS,Squaar,52500.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Business Developer Full Stack,Recruteo,42500.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Développeur C++ Senior / Freelance,WorldWide People,500.0,95,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
313,Développeur Front-End (JavaScript ou Angular ou Redux) SENIO...,Verduron,52500.0,94,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
314,Développeur FRONT-END SENIOR (JAVASCRIPT/ PHP/ HTML/ UX UI)...,Verduron,42500.0,75,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0
315,SysOps / DevOps / SRE,Stack Elite,60000.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0
316,Développeur React Native Senior H/F,Verduron,62500.0,75,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,DeVopS (PHP/ANSIBLE/TERRAFORM/LINUX) Sénior F/H,Verduron,55000.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
318,Lead Développeur Python - H/F,Hays,80000.0,75,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
319,Lead DevOps / Site Reliability Engineer Senior H/F,Verduron,70000.0,75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
320,Développeur Python back-end,WPO,50000.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,6,0,1,0,1,0,0,2,0,3,1,1,0,0,0,0
321,Développeur Symfony – React JS F/H,My PepIT,52500.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0
322,Développeur React,Fsm Group,52500.0,75,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0
323,Développeur Symfony Freelance H/F,My PepIT,525.0,75,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0
324,Développeur Java Angular H/F,My PepIT,60000.0,75,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,1,0,2,0,0,0,0,0,0
325,Front-end developer H/F,Extralab,42500.0,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
326,Développeur Fullstack Java Spring Boot-vuejs - Fintech - H/F,WAKE IT UP,55000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
327,Développeur full stack Node/Angular - H/F,SKILLWISE,47500.0,92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
328,.NET Senior Developer (H/F),Cofabrik RH,50000.0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Développeur NodeJS (H/F) / Freelance,HR-TEAM,550.0,75,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Développeur .NET confirmé / Freelance,Kaïbee,450.0,75,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Développeur Fullstack (React / React Native / Node) 1 à 3 an...,Seyos,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
332,Développeur Backend / DevOps,Circular,57500.0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
333,Développeur React Native,Ardemis Partners,47000.0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Développeur PHP / SYMFONY Sénior F/H,Verduron,45000.0,75,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
335,Développeur Full Stack NODE.JS ANGULAR Sénior H/F,Verduron,57500.0,75,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Développeur back-end Scala - Fintech - H/F,Seyos,52500.0,94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
337,Développeur .NET C# SENIOR F/H,Verduron,50000.0,75,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Ingénieur développeur fullstack C# / .Net / Javascript - H/F,Seyos,42500.0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
339,Développeur ReactJS/NodeJS GraphQL AWS (H/F) / Freelance,HR-TEAM,475.0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
340,Développeur Magento – Agence web experte sur Magento,Silkhom,62500.0,92,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Développeur Javascript Fullstack,Agilekey,37000.0,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
342,Développeur C++,Sept Lieues,44000.0,92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
